frame,time,vehicle_a,vehicle_b,pos_a_x,pos_a_y,pos_b_x,pos_b_y,distance_longitudinal,distance_lateral,distance_total
44,1.76,2,3,22.50716979031926,2.9025997216047057,20.87937519202132,8.762736858904761,1.627794598297939,5.860137137300056,6.082016320449267
46,1.84,0,2,20.88500024319928,8.771927144120108,24.76475806580313,2.3407197354490914,3.8797578226038496,6.431207408671016,7.510855443649593
46,1.84,0,3,20.88500024319928,8.771927144120108,20.87937519202132,8.762736858904761,0.005625051177958085,0.009190285215346705,0.010775089006317668
46,1.84,2,3,24.76475806580313,2.3407197354490914,20.87937519202132,8.762736858904761,3.8853828737818077,6.422017123455669,7.505897948269401
47,1.88,0,2,21.0646365981113,8.63482017085292,25.750557736045025,2.1027286883853495,4.685921137933725,6.532091482467571,8.039034522021876
47,1.88,0,3,21.0646365981113,8.63482017085292,21.064550539614554,8.63467937994594,8.605849674481192e-05,0.00014079090698082553,0.0001650095280596253
47,1.88,0,4,21.0646365981113,8.63482017085292,25.79295716464586,2.0992505477661725,4.72832056653456,6.535569623086748,8.06664029681056
47,1.88,2,3,25.750557736045025,2.1027286883853495,21.064550539614554,8.63467937994594,4.68600719643047,6.53195069156059,8.038970287417229
47,1.88,2,4,25.750557736045025,2.1027286883853495,25.79295716464586,2.0992505477661725,0.042399428600834455,0.0034781406191770614,0.04254185007547307
47,1.88,3,4,21.064550539614554,8.63467937994594,25.79295716464586,2.0992505477661725,4.728406625031305,6.535428832179767,8.066576673665635
48,1.92,3,4,21.29570584394702,8.449510384801965,26.68843770644211,1.8975099202004289,5.39273186249509,6.5520004646015355,8.485886343152877
48,1.92,3,5,21.29570584394702,8.449510384801965,32.31829058772102,11.642029923790416,11.022584743774004,3.192519538988451,11.475606974818476
48,1.92,4,5,26.68843770644211,1.8975099202004289,32.31829058772102,11.642029923790416,5.629852881278914,9.744520003589987,11.253928805764229
49,1.96,2,3,27.579161073681405,1.6579929986951858,21.17520233492181,8.532435488169746,6.403958738759595,6.874442489474561,9.395139544936445
49,1.96,2,4,27.579161073681405,1.6579929986951858,27.55485331084241,1.6786384593200303,0.02430776283899405,0.020645460624844514,0.031892042559998966
49,1.96,2,5,27.579161073681405,1.6579929986951858,31.92732070039575,11.797363242295852,4.348159626714345,10.139370243600666,11.032376039466897
49,1.96,3,4,21.17520233492181,8.532435488169746,27.55485331084241,1.6786384593200303,6.379650975920601,6.853797028849716,9.363465185882514
49,1.96,3,5,21.17520233492181,8.532435488169746,31.92732070039575,11.797363242295852,10.75211836547394,3.2649277541261057,11.23689470382387
49,1.96,4,5,27.55485331084241,1.6786384593200303,31.92732070039575,11.797363242295852,4.372467389553339,10.118724782975821,11.02302419058928
50,2.0,2,3,28.420619194715847,1.5055579881142167,21.23570937271898,8.49099397618234,7.184909821996868,6.985435988068123,10.020940329810589
50,2.0,2,4,28.420619194715847,1.5055579881142167,28.43735588282351,1.5346233722354266,0.016736688107663156,0.029065384121209847,0.033539726935779765
50,2.0,2,5,28.420619194715847,1.5055579881142167,31.729515360301228,11.671081953232758,3.308896165585381,10.165523965118542,10.690494437584496
50,2.0,3,4,21.23570937271898,8.49099397618234,28.43735588282351,1.5346233722354266,7.201646510104531,6.9563706039469135,10.0127321164584
50,2.0,3,5,21.23570937271898,8.49099397618234,31.729515360301228,11.671081953232758,10.493805987582249,3.180087977050418,10.965077457400731
50,2.0,4,5,28.43735588282351,1.5346233722354266,31.729515360301228,11.671081953232758,3.2921594774777176,10.136458580997331,10.657678292640513
51,2.04,3,4,21.24131315480873,8.500173727229859,29.25134197984425,1.3292770504216584,8.01002882503552,7.1708966768082005,10.75092186407095
51,2.04,3,5,21.24131315480873,8.500173727229859,31.67527897278648,11.294899699494092,10.43396581797775,2.7947259722642332,10.801765408986457
51,2.04,4,5,29.25134197984425,1.3292770504216584,31.67527897278648,11.294899699494092,2.423936992942231,9.965622649072433,10.256174010295423
52,2.08,3,5,21.24131315480873,8.500173727229859,32.07366607048781,10.237368298327532,10.832352915679081,1.7371945710976728,10.970766366470134
53,2.12,0,3,21.241395807189257,8.500309122979479,21.301458172580247,8.458937544894575,0.060062365390990635,0.041371578084904215,0.07293212741718287
53,2.12,0,5,21.241395807189257,8.500309122979479,31.50932052588672,10.730977158531518,10.267924718697465,2.230668035552039,10.507433459873633
53,2.12,3,5,21.301458172580247,8.458937544894575,31.50932052588672,10.730977158531518,10.207862353306474,2.2720396136369434,10.457658333966888
54,2.16,0,3,21.241395807189257,8.500309122979479,21.24131315480873,8.500173727229859,8.265238052729273e-05,0.00013539574961995982,0.00015862983648096991
54,2.16,0,5,21.241395807189257,8.500309122979479,30.770009462317468,11.516416905065475,9.528613655128211,3.016107782085996,9.994567741621221
54,2.16,0,6,21.241395807189257,8.500309122979479,-16.292618652166965,9.88473016484264,37.53401445935622,1.3844210418631615,37.55953757777531
54,2.16,3,5,21.24131315480873,8.500173727229859,30.770009462317468,11.516416905065475,9.528696307508739,3.016243177835616,9.99468740024272
54,2.16,3,6,21.24131315480873,8.500173727229859,-16.292618652166965,9.88473016484264,37.533931806975694,1.3845564376127815,37.55945997241756
54,2.16,5,6,30.770009462317468,11.516416905065475,-16.292618652166965,9.88473016484264,47.06262811448443,1.6316867402228343,47.09090534976451
55,2.2,3,5,21.361100379016854,8.417665111461897,30.19935060063144,11.989390394603172,8.838250221614587,3.5717252831412747,9.532674780883953
55,2.2,3,6,21.361100379016854,8.417665111461897,-13.91143588302791,9.478648138587609,35.27253626204477,1.0609830271257117,35.288489615469686
55,2.2,5,6,30.19935060063144,11.989390394603172,-13.91143588302791,9.478648138587609,44.11078648365935,2.510742256015563,44.18218318375776
56,2.24,3,5,21.39844686504923,8.340603688595351,29.437181816030098,12.43613767489105,8.038734950980867,4.095533986295699,9.021898815938057
56,2.24,3,6,21.39844686504923,8.340603688595351,-11.054434010739689,8.919127424188638,32.45288087578892,0.5785237355932864,32.45803701474861
56,2.24,5,6,29.437181816030098,12.43613767489105,-11.054434010739689,8.919127424188638,40.49161582676979,3.5170102507024126,40.64406861236039
57,2.28,3,5,21.696177926320722,8.14880217280453,28.582277507207365,12.499690849746074,6.886099580886643,4.350888676941544,8.14546497856478
58,2.32,0,3,21.805472966848697,8.06123346090981,21.696177926320722,8.14880217280453,0.10929504052797512,0.08756871189472015,0.140048867138982
58,2.32,0,5,21.805472966848697,8.06123346090981,27.78871063400046,12.997845645220377,5.983237667151762,4.936612184310567,7.756885511589507
58,2.32,3,5,21.696177926320722,8.14880217280453,27.78871063400046,12.997845645220377,6.092532707679737,4.849043472415847,7.7866666418645485
59,2.36,3,5,21.70164412955992,8.157786953045907,26.805731071279418,13.23566282821529,5.104086941719498,5.077875875169383,7.199758809311512
59,2.36,3,7,21.70164412955992,8.157786953045907,34.7826314741838,0.37739675768012204,13.080987344623882,7.780390195365785,15.219944201683335
59,2.36,5,7,26.805731071279418,13.23566282821529,34.7826314741838,0.37739675768012204,7.976900402904384,12.858266070535167,15.131620745264932
60,2.4,0,3,21.696177926320722,8.14880217280453,21.759110344319932,8.118273839163429,0.06293241799921034,0.030528333641100858,0.0699461820983083
60,2.4,0,5,21.696177926320722,8.14880217280453,25.988846513946896,13.549516952334848,4.292668587626174,5.400714779530318,6.898892935321559
60,2.4,0,6,21.696177926320722,8.14880217280453,-2.3175593759959,7.008131998518566,24.01373730231662,1.1406701742859635,24.04081337374379
60,2.4,0,7,21.696177926320722,8.14880217280453,34.92726304408864,0.6604145696581067,13.231085117767918,7.488387603146423,15.20320894708011
60,2.4,3,5,21.759110344319932,8.118273839163429,25.988846513946896,13.549516952334848,4.229736169626964,5.431243113171419,6.883971950772501
60,2.4,3,6,21.759110344319932,8.118273839163429,-2.3175593759959,7.008131998518566,24.07666972031583,1.1101418406448627,24.10224968187666
60,2.4,3,7,21.759110344319932,8.118273839163429,34.92726304408864,0.6604145696581067,13.168152699768708,7.457859269505322,15.133403794525949
60,2.4,5,6,25.988846513946896,13.549516952334848,-2.3175593759959,7.008131998518566,28.306405889942795,6.541384953816282,29.05240663904115
60,2.4,5,7,25.988846513946896,13.549516952334848,34.92726304408864,0.6604145696581067,8.938416530141744,12.889102382676741,15.685160193553473
60,2.4,6,7,-2.3175593759959,7.008131998518566,34.92726304408864,0.6604145696581067,37.24482242008454,6.347717428860459,37.78187811187119
61,2.44,0,5,21.52188216629456,8.268726126588664,24.98449009941952,14.087498208545941,3.4626079331249606,5.8187720819572775,6.771097565410304
61,2.44,0,6,21.52188216629456,8.268726126588664,-2.4114907747872816,7.272406227682703,23.933372941081842,0.996319898905961,23.95410181321488
61,2.44,0,7,21.52188216629456,8.268726126588664,35.05886907923551,0.8531766160308535,13.536986912940947,7.415549510557811,15.435037713742997
61,2.44,5,6,24.98449009941952,14.087498208545941,-2.4114907747872816,7.272406227682703,27.395980874206803,6.815091980863238,28.230927132624096
61,2.44,5,7,24.98449009941952,14.087498208545941,35.05886907923551,0.8531766160308535,10.074378979815986,13.234321592515087,16.632509727731087
61,2.44,6,7,-2.4114907747872816,7.272406227682703,35.05886907923551,0.8531766160308535,37.47035985402279,6.41922961165185,38.01623832518244
62,2.48,0,5,21.696177926320722,8.14880217280453,23.87544098063398,14.379936652041195,2.1792630543132567,6.231134479236665,6.601229003619458
62,2.48,0,6,21.696177926320722,8.14880217280453,-1.3846154452577477,7.197539246250184,23.08079337157847,0.951262926554346,23.100387958147746
62,2.48,0,7,21.696177926320722,8.14880217280453,35.11241323344973,0.9941775269140685,13.416235307129007,7.154624645890461,15.204736881637846
62,2.48,5,6,23.87544098063398,14.379936652041195,-1.3846154452577477,7.197539246250184,25.260056425891726,7.182397405791011,26.261326758828226
62,2.48,5,7,23.87544098063398,14.379936652041195,35.11241323344973,0.9941775269140685,11.23697225281575,13.385759125127127,17.477073346715553
62,2.48,6,7,-1.3846154452577477,7.197539246250184,35.11241323344973,0.9941775269140685,36.49702867870748,6.203361719336115,37.020464597237584
63,2.52,0,5,21.64926113301757,8.206396101584751,22.94968314009217,14.53559318724875,1.300422007074598,6.329197085663999,6.461411080070791
63,2.52,0,6,21.64926113301757,8.206396101584751,0.04779458905402523,7.044487450103597,21.601466543963546,1.1619086514811539,21.632692587016606
63,2.52,0,7,21.64926113301757,8.206396101584751,35.225734696336154,1.1540190786778382,13.576473563318583,7.052377022906913,15.29891029089045
63,2.52,5,6,22.94968314009217,14.53559318724875,0.04779458905402523,7.044487450103597,22.901888551038144,7.491105737145153,24.095915927170335
63,2.52,5,7,22.94968314009217,14.53559318724875,35.225734696336154,1.1540190786778382,12.276051556243985,13.381574108570913,18.159514515392083
63,2.52,6,7,0.04779458905402523,7.044487450103597,35.225734696336154,1.1540190786778382,35.177940107282126,5.890468371425759,35.667703708345115
64,2.56,0,5,21.64926113301757,8.206396101584751,22.34422217420704,14.668620501565481,0.6949610411894689,6.46222439998073,6.499485752309752
65,2.6,3,5,21.74829054041009,8.100482008332543,20.68221889802379,15.629121364460111,1.066071642386298,7.528639356127568,7.603743768784765
65,2.6,3,6,21.74829054041009,8.100482008332543,3.7817694892618103,6.177830416097734,17.966521051148277,1.9226515922348089,18.069102573909895
65,2.6,5,6,20.68221889802379,15.629121364460111,3.7817694892618103,6.177830416097734,16.90044940876198,9.451290948362377,19.363679681525404
66,2.64,1,3,10.416040710711895,4.224993453003114,21.701482837750717,8.157521838230924,11.285442127038822,3.93252838522781,11.950982532970457
66,2.64,1,5,10.416040710711895,4.224993453003114,20.12840412287533,15.4918235895597,9.712363412163436,11.266830136556587,14.875196280249572
66,2.64,1,6,10.416040710711895,4.224993453003114,4.373069824500627,6.143787357776884,6.042970886211268,1.9187939047737705,6.3402892032299265
66,2.64,1,7,10.416040710711895,4.224993453003114,35.54007310672239,1.6545429091714854,25.12403239601049,2.5704505438316283,25.255182039218585
66,2.64,3,5,21.701482837750717,8.157521838230924,20.12840412287533,15.4918235895597,1.5730787148753862,7.334301751328777,7.501103840284999
66,2.64,3,6,21.701482837750717,8.157521838230924,4.373069824500627,6.143787357776884,17.328413013250092,2.0137344804540396,17.445028636134268
66,2.64,3,7,21.701482837750717,8.157521838230924,35.54007310672239,1.6545429091714854,13.838590268971672,6.502978929059438,15.290366757676825
66,2.64,5,6,20.12840412287533,15.4918235895597,4.373069824500627,6.143787357776884,15.755334298374704,9.348036231782817,18.319834612907034
66,2.64,5,7,20.12840412287533,15.4918235895597,35.54007310672239,1.6545429091714854,15.411668983847058,13.837280680388215,20.712070816205664
66,2.64,6,7,4.373069824500627,6.143787357776884,35.54007310672239,1.6545429091714854,31.167003282221764,4.489244448605399,31.48865524777704
67,2.68,0,1,21.701564081065378,8.15765537759936,7.2791214038746865,5.4449797061639575,14.422442677190691,2.7126756714354023,14.675335160576363
67,2.68,0,5,21.701564081065378,8.15765537759936,19.210035486384157,15.984675815705714,2.4915285946812205,7.827020438106354,8.214010206753384
67,2.68,1,5,7.2791214038746865,5.4449797061639575,19.210035486384157,15.984675815705714,11.93091408250947,10.539696109541756,15.919544746182677
68,2.72,0,1,21.59658856906053,8.255272505466774,10.258253052273973,4.654725999819595,11.338335516786556,3.600546505647179,11.896293012134139
68,2.72,0,5,21.59658856906053,8.255272505466774,18.41735461377121,16.176133830991702,3.1792339552893196,7.920861325524928,8.535078949878619
68,2.72,0,6,21.59658856906053,8.255272505466774,10.25834276846227,4.654866882514763,11.338245800598258,3.600405622952011,11.896164864550613
68,2.72,1,5,10.258253052273973,4.654725999819595,18.41735461377121,16.176133830991702,8.159101561497236,11.521407831172107,14.11785311947325
68,2.72,1,6,10.258253052273973,4.654725999819595,10.25834276846227,4.654866882514763,8.971618829711758e-05,0.0001408826951676545,0.0001670237355595489
68,2.72,5,6,18.41735461377121,16.176133830991702,10.25834276846227,4.654866882514763,8.159011845308939,11.521266948476939,14.117686297334938
69,2.76,0,5,21.484914387860492,8.344891668016277,16.76616027492799,17.392369163148636,4.718754112932501,9.047477495132359,10.20409179708042
69,2.76,0,6,21.484914387860492,8.344891668016277,11.38984397818431,4.4457153867047055,10.095070409676183,3.899176281311572,10.821923223210483
69,2.76,5,6,16.76616027492799,17.392369163148636,11.38984397818431,4.4457153867047055,5.376316296743681,12.946653776443931,14.018581273785932
70,2.8,0,1,21.301458172580247,8.458937544894575,11.961441867907377,4.5030774962237565,9.34001630467287,3.955860048670818,10.143211192527982
70,2.8,0,5,21.301458172580247,8.458937544894575,15.328351225042422,17.876755963954423,5.973106947537826,9.417818419059849,11.152278259669975
70,2.8,0,6,21.301458172580247,8.458937544894575,11.925024665133458,4.445393521072574,9.376433507446789,4.013544023822001,10.199315709925258
70,2.8,1,5,11.961441867907377,4.5030774962237565,15.328351225042422,17.876755963954423,3.366909357135045,13.373678467730667,13.790988158120012
70,2.8,1,6,11.961441867907377,4.5030774962237565,11.925024665133458,4.445393521072574,0.03641720277391869,0.05768397515118284,0.06821769306506187
70,2.8,5,6,15.328351225042422,17.876755963954423,11.925024665133458,4.445393521072574,3.4033265599089635,13.431362442881849,13.855833744146862
71,2.84,0,1,21.372154025563503,8.435788077248608,12.437587665095549,4.433649256378312,8.934566360467954,4.002138820870296,9.789974013812431
71,2.84,0,3,21.372154025563503,8.435788077248608,21.361100379016854,8.417665111461897,0.011053646546649532,0.01812296578671102,0.021227929500649733
71,2.84,0,5,21.372154025563503,8.435788077248608,14.22094680720438,18.839035964783548,7.151207218359124,10.40324788753494,12.624077443101015
71,2.84,0,6,21.372154025563503,8.435788077248608,12.46628594594047,4.479221159822245,8.905868079623033,3.956566917426363,9.745199229555094
71,2.84,0,8,21.372154025563503,8.435788077248608,13.847926267779178,17.717439043057663,7.524227757784326,9.281650965809055,11.94834917476537
71,2.84,1,3,12.437587665095549,4.433649256378312,21.361100379016854,8.417665111461897,8.923512713921305,3.9840158550835847,9.772484918846002
71,2.84,1,5,12.437587665095549,4.433649256378312,14.22094680720438,18.839035964783548,1.7833591421088304,14.405386708405235,14.515355181615135
71,2.84,1,6,12.437587665095549,4.433649256378312,12.46628594594047,4.479221159822245,0.028698280844920987,0.045571903443932804,0.053855266288052955
71,2.84,1,8,12.437587665095549,4.433649256378312,13.847926267779178,17.717439043057663,1.4103386026836287,13.28378978667935,13.35844774181889
71,2.84,3,5,21.361100379016854,8.417665111461897,14.22094680720438,18.839035964783548,7.1401535718124745,10.421370853321651,12.632765472830107
71,2.84,3,6,21.361100379016854,8.417665111461897,12.46628594594047,4.479221159822245,8.894814433076384,3.938443951639652,9.727747147159558
71,2.84,3,8,21.361100379016854,8.417665111461897,13.847926267779178,17.717439043057663,7.513174111237676,9.299773931595766,11.955483277750014
71,2.84,5,6,14.22094680720438,18.839035964783548,12.46628594594047,4.479221159822245,1.7546608612639094,14.359814804961303,14.466620751607378
71,2.84,5,8,14.22094680720438,18.839035964783548,13.847926267779178,17.717439043057663,0.37302053942520175,1.1215969217258852,1.1819999905490906
71,2.84,6,8,12.46628594594047,4.479221159822245,13.847926267779178,17.717439043057663,1.3816403218387077,13.238217883235418,13.310121813978434
72,2.88,3,6,21.349962569428527,8.399404156467888,12.142989199825916,4.790644112698029,9.206973369602611,3.608760043769859,9.888958877560443
72,2.88,3,8,21.349962569428527,8.399404156467888,12.779332627404612,18.04878201723532,8.570629942023915,9.649377860767434,12.906052483350033
72,2.88,6,8,12.142989199825916,4.790644112698029,12.779332627404612,18.04878201723532,0.6363434275786961,13.258137904537293,13.273400229539947
73,2.92,0,6,21.30687873773822,8.467820996935473,12.981942262647438,4.694712601474637,8.324936475090782,3.7731083954608353,9.140071896773787
74,2.96,0,3,21.246748508324686,8.509077569551462,21.241229250048683,8.500036279913637,0.0055192582760028586,0.00904128963782469,0.01059278670757899
74,2.96,0,6,21.246748508324686,8.509077569551462,14.249067501967414,4.414674606248171,6.997681006357272,4.09440296330329,8.107507329175847
74,2.96,0,8,21.246748508324686,8.509077569551462,9.10783475163873,19.459877674857914,12.138913756685955,10.950800105306453,16.34849381865618
74,2.96,3,6,21.241229250048683,8.500036279913637,14.249067501967414,4.414674606248171,6.992161748081269,4.085361673665465,8.09817917287495
74,2.96,3,8,21.241229250048683,8.500036279913637,9.10783475163873,19.459877674857914,12.133394498409952,10.959841394944277,16.350455206396518
74,2.96,6,8,14.249067501967414,4.414674606248171,9.10783475163873,19.459877674857914,5.141232750328683,15.045203068609743,15.899383936767999
75,3.0,3,6,21.295789879440466,8.44964810573215,15.163631885072487,4.265826221513313,6.132157994367979,4.183821884218837,7.423457902268967
75,3.0,3,8,21.295789879440466,8.44964810573215,7.410124131041779,20.176386915094987,13.885665748398687,11.726738809362837,18.174930986919016
75,3.0,6,8,15.163631885072487,4.265826221513313,7.410124131041779,20.176386915094987,7.753507754030708,15.910560693581674,17.699232301881356
76,3.04,0,3,21.13126876974777,8.601803671399841,21.125714896730354,8.592713596782733,0.0055538730174156115,0.009090074617107646,0.010652462721744766
76,3.04,0,6,21.13126876974777,8.601803671399841,16.20912749483061,4.092421939410222,4.922141274917159,4.509381731989619,6.675477386303156
76,3.04,0,8,21.13126876974777,8.601803671399841,5.748758528794653,20.838412299780583,15.382510240953117,12.236608628380742,19.65594597156773
76,3.04,3,6,21.125714896730354,8.592713596782733,16.20912749483061,4.092421939410222,4.9165874018997435,4.500291657372511,6.66524243234527
76,3.04,3,8,21.125714896730354,8.592713596782733,5.748758528794653,20.838412299780583,15.376956367935701,12.24569870299785,19.65726135213147
76,3.04,6,8,16.20912749483061,4.092421939410222,5.748758528794653,20.838412299780583,10.460368966035958,16.74599036037036,19.744556517056168
77,3.08,3,6,21.25795543928252,8.527436034343992,17.06581656274091,3.8915748836382194,4.192138876541609,4.635861150705773,6.250218953671511
77,3.08,3,8,21.25795543928252,8.527436034343992,4.528432341264704,21.5431084207165,16.729523098017815,13.015672386372508,21.19633625786521
77,3.08,6,8,17.06581656274091,3.8915748836382194,4.528432341264704,21.5431084207165,12.537384221476206,17.65153353707828,21.65092698540919
78,3.12,3,6,21.114435425020545,8.574252382570206,18.387791756088678,3.683897467020043,2.7266436689318674,4.890354915550163,5.599121082578218
78,3.12,3,8,21.114435425020545,8.574252382570206,3.2443709373170266,21.866484206177322,17.87006448770352,13.292231823607116,22.27156554100309
78,3.12,6,8,18.387791756088678,3.683897467020043,3.2443709373170266,21.866484206177322,15.143420818771652,18.18258673915728,23.662832768318015
79,3.16,6,8,19.220050003535007,3.6737136215184565,0.17233485540823268,23.174403523901063,19.047715148126773,19.500689902382607,27.25972045038366
80,3.2,3,6,21.12007548137675,8.583483514243872,20.193865479218875,3.4712269699557123,0.9262100021578767,5.11225654428816,5.195481877815994
80,3.2,3,8,21.12007548137675,8.583483514243872,-0.883941876469956,23.220782702327924,22.004017357846706,14.637299188084052,26.427775301865747
80,3.2,6,8,20.193865479218875,3.4712269699557123,-0.883941876469956,23.220782702327924,21.07780735568883,19.74955573237221,28.88457918249124
81,3.24,3,6,21.058979197372423,8.625564715420644,21.305283615941004,3.170960304150546,0.24630441856858099,5.454604411270099,5.460162557108866
81,3.24,3,8,21.058979197372423,8.625564715420644,-2.099664537810828,23.642718751079222,23.15864373518325,15.017154035658578,27.601407481935393
81,3.24,6,8,21.305283615941004,3.170960304150546,-2.099664537810828,23.642718751079222,23.404948153751832,20.471758446928675,31.094766311860376
82,3.28,3,6,21.125629354394167,8.592573588860978,21.97678937065134,3.2876837169238122,0.8511600162571717,5.304889871937165,5.372739517849011
82,3.28,3,8,21.125629354394167,8.592573588860978,-3.4831681272108277,23.937719723266657,24.608797481604995,15.34514613440568,29.001145208024354
82,3.28,6,8,21.97678937065134,3.2876837169238122,-3.4831681272108277,23.937719723266657,25.459957497862167,20.650036006342845,32.78160189582266
83,3.32,3,6,21.12007548137675,8.583483514243872,23.30866234765231,2.850954162162701,2.188586866275557,5.732529352081171,6.136106684511445
83,3.32,3,8,21.12007548137675,8.583483514243872,-4.884118048893173,24.3241060099341,26.004193530269923,15.740622495690227,30.39712614231091
83,3.32,6,8,23.30866234765231,2.850954162162701,-4.884118048893173,24.3241060099341,28.19278039654548,21.473151847771398,35.439090236140196
84,3.36,3,6,21.1088809255302,8.565161282599153,24.184731810048277,2.6561836902936937,3.0758508845180756,5.908977592305459,6.661597019496049
