frame,time,vehicle_a,vehicle_b,pos_a_x,pos_a_y,pos_b_x,pos_b_y,distance_longitudinal,distance_lateral,distance_total
326,13.04,1,2,8.899109835274487,15.181126636929097,14.91667491000503,19.629785601321522,6.017565074730543,4.4486589643924255,7.483425419557937
361,14.44,1,3,-29.58260041524246,17.21596705240272,15.219661048995889,15.707000607186949,44.80226146423835,1.5089664452157727,44.82766569923939
367,14.68,1,3,-38.065480037245365,17.99140005027084,13.331700516212152,17.20041034832433,51.39718055345752,0.7909897019465113,51.40326675954844
375,15.0,1,3,-39.00563349735806,15.723888928163905,13.315169929384478,17.175073031384734,52.32080342674254,1.4511841032208288,52.34092477709268
376,15.04,1,3,-48.16610135309422,18.063477684179897,13.315169929384478,17.175073031384734,61.4812712824787,0.8884046527951632,61.48768967311138
377,15.08,1,3,-44.02143026582788,16.625408959074484,13.298614013385084,17.149696891065283,57.320044279212965,0.5242879319907985,57.322441975255785
581,23.24,6,7,23.194347227702444,-10.61618226481254,-4.649045877732078,-0.6835199923747088,27.843393105434522,9.932662272437831,29.5620080414384
607,24.28,10,11,32.3840219068522,-3.8561416568217406,32.367729171585026,-3.839900652669636,0.016292735267171565,0.016241004152104388,0.023004856842736666
608,24.32,10,11,32.53673930953086,-3.4895797894350484,32.55060786010306,-3.5103439030158268,0.013868550572198046,0.020764113580778343,0.024969683773910283
609,24.36,10,11,32.75229564813678,-3.16967172524465,32.75171555010063,-3.14793756041212,0.0005800980361527763,0.021734164832529768,0.02174190503840733
609,24.36,10,12,32.75229564813678,-3.16967172524465,-7.455098086989915,-8.82758882107804,40.20739373512669,5.65791709583339,40.603528625414185
609,24.36,10,13,32.75229564813678,-3.16967172524465,22.771479667408588,26.74777907996856,9.980815980728192,29.91745080521321,31.538398030393235
609,24.36,11,12,32.75171555010063,-3.14793756041212,-7.455098086989915,-8.82758882107804,40.20681363709054,5.67965126066592,40.60598849049871
609,24.36,11,13,32.75171555010063,-3.14793756041212,22.771479667408588,26.74777907996856,9.980235882692039,29.89571664038068,31.517597968692158
609,24.36,12,13,-7.455098086989915,-8.82758882107804,22.771479667408588,26.74777907996856,30.226577754398505,35.5753679010466,46.68246784433654
610,24.4,10,11,33.00844458875844,-2.7534002326779192,33.008521305152684,-2.7532619576985393,7.671639424700061e-05,0.0001382749793799043,0.0001581308795547985
613,24.52,12,14,-5.749844164657398,-10.199467148896703,17.272174132773657,34.37531982829719,23.022018297431053,44.57478697719389,50.16896411676709
615,24.6,9,12,3.2922826872332154,-7.672417219400254,-0.3652407556515427,-10.311503541458197,3.657523442884758,2.6390863220579437,4.510238835197632
617,24.68,9,12,4.872937360850985,-7.7890430638790065,-8.054516110175282,-11.432423736054062,12.927453471026267,3.6433806721750557,13.43105639806221
618,24.72,9,12,4.391509152997665,-7.917949426212665,-7.637245721625804,-11.462635551544393,12.02875487462347,3.5446861253317277,12.540165212663554
618,24.72,9,15,4.391509152997665,-7.917949426212665,-6.407956379602681,-11.202777659432371,10.799465532600347,3.284828233219706,11.287982650216122
618,24.72,12,15,-7.637245721625804,-11.462635551544393,-6.407956379602681,-11.202777659432371,1.2292893420231223,0.2598578921120218,1.2564546989464223
619,24.76,9,12,4.213082638281991,-7.986182061498814,-6.277832653989326,-11.318491974385488,10.490915292271318,3.3323099128866733,11.00743353489518
619,24.76,9,15,4.213082638281991,-7.986182061498814,-1.6496080594513032,-10.775871337613992,5.862690697733294,2.789689276115178,6.492573332243581
619,24.76,12,15,-6.277832653989326,-11.318491974385488,-1.6496080594513032,-10.775871337613992,4.628224594538023,0.5426206367714954,4.659924897778605
620,24.8,9,15,2.0371221233715007,-8.25504095028808,0.1417261348414156,-10.749985058402427,1.895395988530085,2.494944108114346,3.1332526320024736
621,24.84,9,12,3.907700438760815,-8.25385563115205,-6.330227591935255,-11.710390819313268,10.23792803069607,3.4565351881612187,10.805683961171038
621,24.84,9,16,3.907700438760815,-8.25385563115205,-0.8768190386263033,-8.515126671402777,4.784519477387118,0.2612710402507279,4.791647857049847
621,24.84,12,16,-6.330227591935255,-11.710390819313268,-0.8768190386263033,-8.515126671402777,5.453408553308952,3.195264147910491,6.320552018947822
625,25.0,17,18,22.942734587113733,11.566646294656415,22.95382793952048,11.584802885708267,0.011093352406746249,0.01815659105185219,0.021277318116822472
627,25.08,17,19,21.9149335673996,11.036691282599588,-6.584860065549625,-13.023114426492384,28.499793632949228,24.05980570909197,37.29762040506
627,25.08,17,20,21.9149335673996,11.036691282599588,-6.423826043476874,-10.270542253948156,28.338759610876473,21.30723353654774,35.4553733200488
627,25.08,19,20,-6.584860065549625,-13.023114426492384,-6.423826043476874,-10.270542253948156,0.16103402207275153,2.7525721725442285,2.7572786441217327
628,25.12,17,18,21.72885718440022,10.44042606274757,21.783029576273478,10.383623972363456,0.05417239187325862,0.05680209038411377,0.07849283733739612
628,25.12,17,21,21.72885718440022,10.44042606274757,-11.48580689863508,83.15296008464657,33.2146640830353,72.71253402189899,79.93951784965114
628,25.12,18,21,21.783029576273478,10.383623972363456,-11.48580689863508,83.15296008464657,33.268836474908554,72.76933611228311,80.0136973187506
629,25.16,17,18,21.26771504313564,10.129057783357986,21.3408125674432,10.100381442792372,0.07309752430755978,0.028676340565613856,0.07852121094410965
629,25.16,17,19,21.26771504313564,10.129057783357986,-5.295489608455837,-12.829109340455611,26.563204651591477,22.958167123813595,35.10956107739438
629,25.16,17,20,21.26771504313564,10.129057783357986,-4.682485880303901,-10.109806004402,25.950200923439542,20.238863787759986,32.90933811832722
629,25.16,17,21,21.26771504313564,10.129057783357986,-10.617978529911667,81.23366815929538,31.88569357304731,71.1046103759374,77.92665186794653
629,25.16,17,22,21.26771504313564,10.129057783357986,-0.6120170101556055,-12.17424312133055,21.879732053291246,22.303300904688534,31.243557831477847
629,25.16,18,19,21.3408125674432,10.100381442792372,-5.295489608455837,-12.829109340455611,26.63630217589904,22.929490783247985,35.14618245535151
629,25.16,18,20,21.3408125674432,10.100381442792372,-4.682485880303901,-10.109806004402,26.023298447747102,20.21018744719437,32.949411811916306
629,25.16,18,21,21.3408125674432,10.100381442792372,-10.617978529911667,81.23366815929538,31.95879109735487,71.13328671650301,77.98274685785691
629,25.16,18,22,21.3408125674432,10.100381442792372,-0.6120170101556055,-12.17424312133055,21.952829577598806,22.274624564122924,31.27436052001264
629,25.16,19,20,-5.295489608455837,-12.829109340455611,-4.682485880303901,-10.109806004402,0.613003728151936,2.7193033360536116,2.7875408883459403
629,25.16,19,21,-5.295489608455837,-12.829109340455611,-10.617978529911667,81.23366815929538,5.322488921455831,94.062777499751,94.21324216524279
629,25.16,19,22,-5.295489608455837,-12.829109340455611,-0.6120170101556055,-12.17424312133055,4.683472598300231,0.6548662191250614,4.729034292958793
629,25.16,20,21,-4.682485880303901,-10.109806004402,-10.617978529911667,81.23366815929538,5.935492649607767,91.34347416369738,91.53611497811997
629,25.16,20,22,-4.682485880303901,-10.109806004402,-0.6120170101556055,-12.17424312133055,4.070468870148295,2.0644371169285503,4.564057124160323
629,25.16,21,22,-10.617978529911667,81.23366815929538,-0.6120170101556055,-12.17424312133055,10.005961519756061,93.40791128062592,93.94230759218193
630,25.2,17,19,20.88390437011695,9.8020794150405,-3.6167395832090805,-12.763848741844042,24.500643953326033,22.565928156884542,33.309197944551684
630,25.2,17,20,20.88390437011695,9.8020794150405,-5.961919702912159,-10.522782248854542,26.84582407302911,20.324861663895042,33.671921118589296
630,25.2,17,22,20.88390437011695,9.8020794150405,0.6080687233724107,-12.134006881852988,20.27583564674454,21.93608629689349,29.871414315337578
630,25.2,17,23,20.88390437011695,9.8020794150405,-6.328777702613973,-13.23546693104089,27.212682072730924,23.037546346081392,35.6547136749039
